"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"a11999abaee91470c4c29c29a75e14913a34305468d4f0857e2226d237132a01a4503cc2c2f505c058f2ed1c7eba2b219f4874a669db8fd3f6c608e1d9132eb4",,"2026-04-16T08:48:00.000","45","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-16T09:30:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","4400","N","LAKE SHORE DR SB","1914",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","5","4","41.9620271555","-87.6466396613","POINT (-87.64663966128 41.962027155537)"
"863c23df3b6bfa0b53594ca75dfd2b63f1f4583edee92dc52772f87119cb7742214d08f47a7acc909d6bd091e8a2cc4125e627e0478fe18d10745d689a5c5fc6",,"2026-04-16T08:46:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-16T08:46:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","1100","W","EDDY ST","1924",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","5","4","41.9465689232","-87.6560589972","POINT (-87.656058997219 41.946568923172)"
"ec50e7fadea9cd2a8f6106ff3b8aa9c79a40cf67929d55c198f82744186e54be1881e5f49051e9fc0cc90473fe02fb9606f20b9133c5b34aaceb8045537c1fc4",,"2026-04-16T08:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","UNKNOWN","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2026-04-16T20:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","515","S","WESTERN AVE","1225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","5","4","41.8745080945","-87.6861060126","POINT (-87.686106012627 41.874508094505)"
"866fc012ca40c921f9bc38abefe69f013482aea784c398c672b5e4ca2816743688759937e932b22ac59c50a93111f586cac5aa79a0bcbc9a3f2115ddee157580",,"2026-04-16T08:44:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2026-04-16T08:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1127","W","BELMONT AVE","1933",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","5","4","41.939748034","-87.6576890608","POINT (-87.657689060783 41.939748034023)"
"bbf7aa3aad721c54a64252df8f4c61122f9f869940836981e4b742f2ce84bfb86b5de30eb5f2529007894e5ced6a431f65c59bb5ba8d33e0845e965a33706582",,"2026-04-16T08:43:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2026-04-16T15:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","9130","S","UNIVERSITY AVE","413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","5","4","41.7285349166","-87.5962932694","POINT (-87.596293269441 41.72853491662)"
"e648cc42e7219191900f0a948efb2ca6a7e627eed7ed1682762a60436bdafe15840db8db001daca283588a8b1a4df03df6698c9978809ecc12d0bd4dc1711d9c",,"2026-04-16T08:30:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-16T08:31:00.000","DISREGARDING TRAFFIC SIGNALS","UNABLE TO DETERMINE","7699","S","SOUTH CHICAGO AVE","411",,,,,,,"3","REPORTED, NOT EVIDENT","5","0","0","0","5","0","0","8","5","4","41.754810936","-87.5899669986","POINT (-87.589966998601 41.754810935972)"
"f08e28e9286d002a594953366c9eabcb44dbf99ddb1c56ff04dbc982213a771e01d24cd74369e61d6f6813582793d6bd5e85c388d6d2b95116cdb7f7f8bea337",,"2026-04-16T08:30:00.000","20","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2026-04-16T10:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","8900","S","OGLESBY AVE","413",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","8","5","4","41.73343354","-87.5672704237","POINT (-87.567270423722 41.733433539998)"
"6d2da713c3f179e7cf0fafbbe419b9de2222e0f8e43edf618925a734d7eaa806462c467d0d21cd974f2dea801bcdd48084e3d63b9b4f384d69a2d141ea8ed0b4",,"2026-04-16T08:28:00.000","30","NO CONTROLS","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-16T08:33:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3928","W","AUGUSTA BLVD","1112",,"Y",,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","0","0","8","5","4","41.8991445969","-87.7249099673","POINT (-87.724909967289 41.899144596938)"
"995680f72a85772bdb152bed7eb9af8d020cc3ef9679e8ede1ddd2d66d6df461b65ae69f42a211142b961fadff29d4e4202d9453fecfff6b707e6667bfc810ed",,"2026-04-16T08:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","OTHER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-16T08:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","8200","S","YATES BLVD","414",,,,,,,"2","REPORTED, NOT EVIDENT","3","0","0","0","3","0","0","8","5","4","41.7461852129","-87.5662947066","POINT (-87.566294706625 41.746185212935)"
"6770ffb3e33739cbe3bef4fe0c03725252f7b05efa8b338c7f6fa4c075c7223e509247dbf32a79e2ff2ccf955dfd262aabf47d9e5e6570dd35f9340c298e5360",,"2026-04-16T08:24:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-16T16:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3824","W","MONROE ST","1122",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","5","4","41.8799197793","-87.7217957225","POINT (-87.721795722503 41.879919779252)"
"f2865820d6db450c80456f67d9161b4b540b64fbed676de86fc9c40be5d77bd9ffabb9f43cc4815806737fc3af5c9eb4696fa73702e9d1703c93e8432bc855e9","Y","2026-04-16T08:20:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","FIXED OBJECT","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2026-04-16T08:21:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","436","E","79TH ST","624",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","5","4","41.751253438","-87.6134891038","POINT (-87.61348910376 41.751253438018)"
"c0db5f1be541e5bb8c844a545d79022f8aaaf8ae0967e181715f93acb8597bdd5e4b545dda9bb22c42304f6ea4a6042760f83fa6629dfe06a3c2bfb6514b5a7b",,"2026-04-16T08:16:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-16T08:17:00.000","WEATHER","FOLLOWING TOO CLOSELY","5417","S","HARLEM AVE","811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","5","4","41.7933322736","-87.8014241928","POINT (-87.801424192781 41.79333227365)"
"e584ca2705020830de01bdd6039e3c5518a9a132a163e01049d94eb32d5b22f19c11d7cd3c943ded2546cd8254eada358a6572ae8bcd6a5ede922803c2765416",,"2026-04-16T08:12:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-16T08:12:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11101","S","WESTERN AVE","2212",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","5","4","41.6917321739","-87.6810072977","POINT (-87.681007297709 41.691732173935)"
"3cdd1e1dfdcfaccc85f60810862c6db436a4cb40ee78b428eeeeb53b556ee2dd68502252497b6baae0f60af1324a6150e51f80ff90a4b653bc921b497c7e45e1",,"2026-04-16T08:04:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2026-04-16T11:10:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","857","W","87TH ST","2222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","8","5","4","41.7359306246","-87.645922694","POINT (-87.645922694036 41.735930624593)"
"5b73e0ef7fd6c1e6dd7dd413bc74ce6ac1023d2423632840f9ff9b6a491436bea73cc1707919fd5d048b5794cc18d47655aed5b3ce814bc93514f39d443cb764",,"2026-04-16T08:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2026-04-16T19:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1198","S","DAMEN AVE","1233",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","8","5","4","41.8668110829","-87.6763981503","POINT (-87.676398150273 41.866811082861)"
"f4752388a25d3316062dee0c93b0e87126418f9deb02c188806f08e4a359f762b2b9beef21688b78b21efa1e4d67a55796a3e4712df4f59fe4032aa1e248f25b",,"2026-04-16T07:52:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLOUDY/OVERCAST","DAYLIGHT","TURNING","UNKNOWN INTERSECTION TYPE",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2026-04-16T09:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4661","S","LA SALLE ST","215",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","5","4","41.8095460088","-87.6305240581","POINT (-87.630524058134 41.809546008765)"
"731ba4ba08911ab0c22f857b233a80f14d17a7ed8c2efe9a7ad9b85545410ae0566f94bbe6fa61576dea1ecf9c496e4e95822c50e4cd42a26e72b9da7b00b386",,"2026-04-16T07:49:00.000","20","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","UNKNOWN","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-16T09:05:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","1998","E","67TH ST","331",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","5","4","41.7735649152","-87.5765509068","POINT (-87.576550906768 41.773564915243)"
"e5081f406d7d1e6451b30f2666bd05a3685c3bdfba9dff6b0cd7837729f1a9a7e041e2cd15bd8989677d699707260eba2f9e20a9d7508dbf170cffd38ade80f1",,"2026-04-16T07:45:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-16T08:25:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","8700","S","VINCENNES AVE","2222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.7360065646","-87.645341819","POINT (-87.64534181898 41.736006564585)"
"11fe44661b856d7f477e01cda0d5b84ab839c5b61980dd9dd643d8909926cbacbe1ff952b080a6907fb1156f3c5a3a6d9954eca934fa3c4ff21ba30c96e51a2a",,"2026-04-16T07:42:00.000","20","STOP SIGN/FLASHER","NO CONTROLS","RAIN","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-16T07:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2734","E","130TH ST","433",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","1","0","7","5","4","41.6593032055","-87.5567032363","POINT (-87.55670323626 41.659303205457)"
"8b2e57e4f4883236c2668729b1e7693ba6ab651bed3d09aa57f908f1d6b9752aecd5750029946f24196d3cc2cb94ba76e90bcb06a1f166dcc68e340b5b34112b",,"2026-04-16T07:30:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","TURNING","Y-INTERSECTION",,"STRAIGHT ON GRADE","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2026-04-16T07:35:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","8001","S","STONY ISLAND AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.7495420792","-87.5854523268","POINT (-87.585452326777 41.749542079239)"
"ad1d56049e39c28bee0fcfdad5df780feadf49d0248fa7d49368abe702b712d6ef0846d35f92f9276344fe947d4a6165eb78fe5fd800c31978bd738de471c7d3",,"2026-04-16T07:30:00.000","25","UNKNOWN","UNKNOWN","UNKNOWN","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-16T21:00:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","2354","N","AVERS AVE","2525",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","7","5","4","41.9243220418","-87.7232410648","POINT (-87.723241064844 41.924322041816)"
"bf01d3a20be31d5e0ac3b2bf9e21bfec14d7b8020c2af2cbcec21648eca759dc1d796c63a8d4dec835f3998b814109f223ff86013378157f9065c27dd70a47d7",,"2026-04-16T07:30:00.000","30","NO CONTROLS","UNKNOWN","RAIN","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-16T07:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3541","N","WESTERN AVE","1921",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.9461364005","-87.6880956838","POINT (-87.688095683784 41.946136400472)"
"e413c33149fed92633d7df73ed7ab5f584c2ac9159a7bc25471af541a964137294fddfc932dc097cd2f1fdb7f0383ed563bbc7773be298de30a8939679f3b62d",,"2026-04-16T07:25:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-16T19:30:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","8601","S","JEFFERY BLVD","412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.7387855117","-87.5756013667","POINT (-87.575601366652 41.738785511738)"
"d95d78748c96c75b8539c32fed411c127d40fbe3d6e31c068415ff580ede90aedec175d4894c6866ee62c27d6607e033c87fd1db71e6dea761f2525c5cc6fcff",,"2026-04-16T07:20:00.000","40","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN",,"NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-16T09:23:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","301","S","LAKE SHORE DR NB","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.8783170107","-87.6170521254","POINT (-87.617052125371 41.878317010667)"
"a746a12055c4dd31c87b0c2511680ac58d651e6d523b21785b9bd1f1804c4a0bd1d03fefe98adde4c2fe5ad54f7591c6a7d4e7176a30095d7a9a7ef0a3a82041",,"2026-04-16T07:10:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","TURNING","PARKING LOT",,"STRAIGHT AND LEVEL","WET","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2026-04-16T07:18:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3100","W","76TH ST","835",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.7553893772","-87.70029918","POINT (-87.700299179988 41.755389377227)"
"961ead35812f8b7c3f50b02d098bf96656d81d30c1ad07d17ae5fe71d0ad098f3baac09af3373038b007a71b44e2931ee15c1d646887260701365d942e772d35",,"2026-04-16T07:08:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-16T07:09:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","1004","N","CICERO AVE","1531",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","5","4","41.8988466499","-87.7460420431","POINT (-87.74604204314 41.898846649897)"
"ae244a4fdad843d006bdf13c885bb67f2fc6fa0ee88a843dd0783e49a39cb4f37f2588d74e63d0b75a762983a100e9d1369cef12c858e3837c24d6105c0c7acf",,"2026-04-16T07:08:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2026-04-16T07:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4259","W","63RD ST","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","7","5","4","41.7784620365","-87.7300128754","POINT (-87.730012875406 41.778462036512)"
"c75b0aa6ba2d4099e41e762e765dd8ec6a35ad8cb47b6565770c93698d5f876ba08969300c87abecf28415ec11b59d6ac3838af8555f9ac0da35c1bd253157a6",,"2026-04-16T07:02:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2026-04-16T08:00:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","6901","S","STATE ST","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","7","5","4","41.7690980427","-87.6247991399","POINT (-87.624799139878 41.769098042657)"
"3bccb893ee27ad62cfa263d65ebf0acd47c92b92b03fe03759d50b48b27a48cba4d30599942885921bb18dc9c14bdb8e6273fc274c7bc530461523a81d8168d5",,"2026-04-16T07:00:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2026-04-16T07:05:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5717","S","KEDZIE AVE","824",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.7893434276","-87.7032933257","POINT (-87.703293325694 41.78934342755)"
"7d6b8b7fc6c59b1f15535df8f712eb472556052f005b46a58a8d9bb3f20310bc5ca5f2113d3eb0ceb2d23ea222f0b412bdaa3e60f4092edaa584a6dbd6ce32ea",,"2026-04-16T07:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-16T14:20:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3600","W","79TH ST","833",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","5","4","41.7498291506","-87.7121980026","POINT (-87.712198002634 41.749829150554)"
"bad3386e03382bfa2b4e14753701fbefe64f924010ed90150359ae046f005c1c5800a00816dce410850f7bafb5d886226750fa59cfb0400ef919f4cdcc9e949a",,"2026-04-16T07:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-16T18:30:00.000","IMPROPER LANE USAGE","FAILING TO REDUCE SPEED TO AVOID CRASH","3996","W","MONTROSE AVE","1723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","7","5","4","41.9610573776","-87.7277695343","POINT (-87.727769534346 41.961057377572)"
"860eb4e41c364345d250bf4b0ad056626ddd6d23b1e8f2643da924ea2e0e128734094f40ad83aa065a85c14a734edfddbb77c3bff42ec593459c76074a3c8b3c",,"2026-04-16T06:58:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAWN","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2026-04-16T07:04:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","7200","W","BELMONT AVE","1631",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","5","4","41.9381054794","-87.8068095524","POINT (-87.806809552407 41.938105479395)"
"0c2513ed92f2ac155f589623db7267802ce03909b5e5ae756793fe1adfe85f6c4ffe267f01061faa3531122135625cac7b6f73a028a6d5f8e1aa7fb6728f0f03",,"2026-04-16T06:55:00.000","30","NO CONTROLS","UNKNOWN","UNKNOWN","UNKNOWN","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-16T16:25:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","10756","S","WENTWORTH AVE","513",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","5","4","41.6980936756","-87.6281896694","POINT (-87.628189669432 41.698093675616)"
"f7b377a6790b96d5c5914063d2acf838d43d3dbaa0030d0b7d5ce52d9441134a88e1595ffbe3559343ac4097df62678424b64dc82d51270f21a1b13787e5ed6a",,"2026-04-16T06:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-16T08:24:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","6901","S","STATE ST","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","5","4","41.7690980427","-87.6247991399","POINT (-87.624799139878 41.769098042657)"
"c335fc624146c556214cae4507eb046cb81b132212bc2abc83b566154d7c157c96b08427958c0af460c553aaaab452af3278a0bfb720c7bdac7cfd4e34212ce6",,"2026-04-16T06:42:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2026-04-16T08:00:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","1216","E","69TH ST","321",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","6","5","4","41.769988976","-87.5951952824","POINT (-87.595195282441 41.769988976004)"
